Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-09-07 21:40:00,17.4,5.0,17.3,29.0,1.3,99.0,
2025-09-07 21:50:00,17.3,3.0,17.2,352.0,1.5,99.0,
2025-09-07 22:00:00,17.2,1.0,17.2,331.0,1.7,100.0,0.0
2025-09-07 22:10:00,17.3,1.0,17.2,338.0,1.8,100.0,
2025-09-07 22:20:00,17.1,0.0,17.1,341.0,1.8,100.0,
2025-09-07 22:30:00,17.1,0.0,17.1,342.0,1.9,100.0,
2025-09-07 22:40:00,16.8,0.0,16.8,340.0,1.9,100.0,
2025-09-07 22:50:00,16.8,0.0,16.7,354.0,1.3,100.0,
2025-09-07 23:00:00,16.7,0.0,16.6,355.0,1.5,100.0,0.0
2025-09-07 23:10:00,16.6,0.0,16.6,6.0,1.9,100.0,
2025-09-07 23:20:00,16.5,0.0,16.4,8.0,1.9,100.0,
2025-09-07 23:30:00,16.5,0.0,16.5,2.0,1.5,100.0,
2025-09-07 23:40:00,16.3,0.0,16.3,2.0,1.8,100.0,
2025-09-07 23:50:00,16.4,0.0,16.4,10.0,1.6,100.0,
