Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-06-03 05:00:00,10.1,3.0,9.6,233.0,3.0,97.0,0.0
2025-06-03 05:10:00,10.1,5.0,9.6,234.0,2.4,97.0,
2025-06-03 05:20:00,10.1,5.0,9.6,230.0,3.5,97.0,
2025-06-03 05:30:00,10.1,5.0,9.5,227.0,4.2,97.0,
2025-06-03 05:40:00,10.0,3.0,9.5,240.0,4.0,97.0,
2025-06-03 05:50:00,10.0,3.0,9.6,237.0,4.3,97.0,
2025-06-03 06:00:00,10.4,1.0,9.9,250.0,3.7,96.0,0.0
2025-06-03 06:10:00,10.8,1.0,10.1,249.0,3.0,95.0,
2025-06-03 06:20:00,11.0,1.0,10.0,243.0,4.4,94.0,
2025-06-03 06:30:00,11.2,1.0,10.2,243.0,4.0,93.0,
2025-06-03 06:40:00,11.7,3.0,10.4,243.0,2.8,92.0,
2025-06-03 06:50:00,11.9,5.0,10.4,250.0,2.7,91.0,
2025-06-03 07:00:00,12.0,5.0,10.4,256.0,3.4,90.0,0.0
2025-06-03 07:10:00,12.2,5.0,10.6,252.0,4.5,90.0,
2025-06-03 07:20:00,12.4,5.0,10.6,249.0,3.0,89.0,
2025-06-03 07:30:00,12.5,3.0,10.7,250.0,3.9,89.0,
2025-06-03 07:40:00,12.7,1.0,10.8,249.0,3.2,88.0,
2025-06-03 07:50:00,12.9,0.0,10.4,249.0,3.5,85.0,
2025-06-03 08:00:00,13.5,1.0,10.5,239.0,2.8,82.0,0.0
2025-06-03 08:10:00,13.6,3.0,11.1,245.0,2.2,84.0,
2025-06-03 08:20:00,13.6,5.0,10.7,231.0,1.9,83.0,
2025-06-03 08:30:00,13.7,5.0,10.9,223.0,1.5,83.0,
2025-06-03 08:40:00,14.2,1.0,11.1,205.0,2.2,81.0,
2025-06-03 08:50:00,14.4,1.0,11.2,235.0,2.4,81.0,
2025-06-03 09:00:00,15.0,0.0,11.3,238.0,2.6,79.0,0.0
2025-06-03 09:10:00,14.7,0.0,11.5,221.0,2.6,81.0,
2025-06-03 09:20:00,14.7,0.0,11.0,217.0,3.2,79.0,
2025-06-03 09:30:00,14.9,0.0,11.1,222.0,2.4,78.0,
2025-06-03 09:40:00,14.7,0.0,11.2,213.0,3.0,79.0,
2025-06-03 09:50:00,15.2,0.0,11.4,219.0,2.4,78.0,
2025-06-03 10:00:00,15.1,0.0,11.3,229.0,2.3,78.0,0.0
2025-06-03 10:10:00,15.7,0.0,11.2,202.0,2.7,75.0,
2025-06-03 10:20:00,15.9,0.0,11.6,216.0,3.0,76.0,
2025-06-03 10:30:00,15.7,0.0,11.4,210.0,3.5,76.0,
2025-06-03 10:40:00,16.4,0.0,11.4,202.0,3.9,72.0,
2025-06-03 10:50:00,16.4,0.0,11.8,224.0,4.2,74.0,
2025-06-03 11:00:00,16.5,0.0,11.6,213.0,3.7,73.0,0.0
2025-06-03 11:10:00,16.8,0.0,11.7,210.0,4.4,72.0,
2025-06-03 11:20:00,17.6,0.0,12.2,212.0,4.3,71.0,
2025-06-03 11:30:00,17.5,0.0,11.7,226.0,5.3,69.0,
2025-06-03 11:40:00,17.5,0.0,12.1,235.0,4.8,70.0,
2025-06-03 11:50:00,17.9,0.0,10.8,228.0,5.3,63.0,
2025-06-03 12:00:00,18.3,0.0,11.0,220.0,5.0,63.0,0.0
