Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-05-04 19:10:00,6.8,7.0,-3.6,344.0,4.8,47.0,
2025-05-04 19:20:00,6.8,7.0,-4.6,7.0,5.3,44.0,
2025-05-04 19:30:00,6.8,7.0,-4.8,1.0,5.8,43.0,
2025-05-04 19:40:00,6.8,7.0,-4.6,4.0,6.4,44.0,
2025-05-04 19:50:00,6.9,7.0,-5.2,354.0,6.0,42.0,
2025-05-04 20:00:00,6.8,7.0,-5.9,352.0,4.7,40.0,0.0
2025-05-04 20:10:00,6.7,7.0,-6.1,360.0,5.3,40.0,
2025-05-04 20:20:00,6.6,7.0,-6.3,354.0,4.5,39.0,
2025-05-04 20:30:00,6.7,7.0,-6.8,354.0,4.9,38.0,
2025-05-04 20:40:00,6.7,7.0,-7.2,357.0,5.4,36.0,
2025-05-04 20:50:00,6.5,5.0,-7.0,8.0,7.0,37.0,
2025-05-04 21:00:00,6.4,7.0,-6.7,355.0,6.2,39.0,0.0
2025-05-04 21:10:00,5.9,5.0,-6.0,345.0,5.8,42.0,
2025-05-04 21:20:00,5.5,7.0,-6.1,339.0,5.8,43.0,
2025-05-04 21:30:00,5.1,5.0,-6.5,343.0,5.6,43.0,
2025-05-04 21:40:00,4.9,3.0,-6.8,346.0,6.5,42.0,
2025-05-04 21:50:00,4.7,1.0,-6.7,347.0,5.1,44.0,
2025-05-04 22:00:00,4.5,1.0,-6.4,352.0,6.2,45.0,0.0
2025-05-04 22:10:00,4.2,0.0,-5.9,351.0,5.4,48.0,
2025-05-04 22:20:00,4.0,0.0,-5.8,346.0,5.2,49.0,
2025-05-04 22:30:00,3.7,0.0,-5.8,343.0,4.8,50.0,
2025-05-04 22:40:00,3.7,0.0,-5.9,347.0,4.6,50.0,
2025-05-04 22:50:00,3.5,0.0,-6.1,345.0,4.3,49.0,
2025-05-04 23:00:00,3.3,0.0,-6.3,347.0,4.3,49.0,0.0
2025-05-04 23:10:00,3.1,0.0,-6.4,345.0,4.4,50.0,
2025-05-04 23:20:00,2.8,0.0,-6.4,346.0,4.1,51.0,
2025-05-04 23:30:00,2.7,0.0,-6.3,342.0,3.7,52.0,
2025-05-04 23:40:00,2.4,0.0,-6.4,340.0,3.5,52.0,
2025-05-04 23:50:00,2.3,0.0,-6.5,334.0,3.3,52.0,
