Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-08-04 10:40:00,24.4,3.0,17.9,134.0,4.1,67.0,
2025-08-04 10:50:00,25.0,1.0,17.7,137.0,3.6,64.0,
2025-08-04 11:00:00,25.2,1.0,18.0,133.0,4.9,64.0,0.0
2025-08-04 11:10:00,25.0,0.0,17.4,130.0,4.7,63.0,
2025-08-04 11:20:00,25.4,0.0,17.8,135.0,4.8,63.0,
2025-08-04 11:30:00,25.7,0.0,17.9,135.0,5.0,62.0,
2025-08-04 11:40:00,25.5,0.0,18.4,133.0,5.6,65.0,
2025-08-04 11:50:00,26.0,0.0,18.2,128.0,5.3,62.0,
2025-08-04 12:00:00,26.1,0.0,18.3,138.0,5.6,62.0,0.0
2025-08-04 12:10:00,26.6,0.0,18.7,130.0,6.3,62.0,
2025-08-04 12:20:00,26.7,0.0,18.4,133.0,6.3,61.0,
2025-08-04 12:30:00,27.0,0.0,18.3,132.0,6.0,59.0,
2025-08-04 12:40:00,26.9,0.0,18.7,137.0,5.6,61.0,
2025-08-04 12:50:00,27.4,0.0,18.8,140.0,6.3,59.0,
2025-08-04 13:00:00,27.8,0.0,18.8,131.0,4.2,58.0,0.0
2025-08-04 13:10:00,27.5,0.0,19.3,120.0,4.5,61.0,
2025-08-04 13:20:00,27.8,0.0,20.0,135.0,4.3,63.0,
2025-08-04 13:30:00,28.0,0.0,19.3,135.0,5.2,59.0,
2025-08-04 13:40:00,27.4,0.0,19.1,125.0,6.2,61.0,
2025-08-04 13:50:00,27.5,0.0,19.4,118.0,4.3,61.0,
2025-08-04 14:00:00,27.4,0.0,19.6,113.0,4.5,62.0,0.0
2025-08-04 14:10:00,27.2,0.0,19.4,111.0,4.6,62.0,
2025-08-04 14:20:00,27.3,0.0,19.4,112.0,4.6,62.0,
2025-08-04 14:30:00,27.2,0.0,19.3,113.0,4.5,62.0,
2025-08-04 14:40:00,27.6,0.0,18.9,116.0,4.8,59.0,
2025-08-04 14:50:00,27.5,0.0,19.2,116.0,5.4,61.0,
2025-08-04 15:00:00,27.6,0.0,19.0,106.0,5.1,60.0,0.0
2025-08-04 15:10:00,27.4,0.0,18.7,106.0,4.7,59.0,
2025-08-04 15:20:00,27.5,0.0,19.2,108.0,4.6,61.0,
2025-08-04 15:30:00,27.1,0.0,18.8,97.0,4.3,60.0,
2025-08-04 15:40:00,27.1,0.0,19.0,100.0,4.9,61.0,
2025-08-04 15:50:00,27.2,0.0,19.0,107.0,4.7,61.0,
2025-08-04 16:00:00,27.4,0.0,19.6,116.0,4.4,62.0,0.0
2025-08-04 16:10:00,26.9,0.0,19.0,112.0,5.2,62.0,
2025-08-04 16:20:00,27.2,0.0,19.5,101.0,5.3,63.0,
2025-08-04 16:30:00,27.0,0.0,19.0,109.0,5.0,62.0,
2025-08-04 16:40:00,26.2,1.0,19.0,117.0,4.7,65.0,
2025-08-04 16:50:00,25.5,3.0,18.6,111.0,4.5,66.0,
2025-08-04 17:00:00,25.4,5.0,19.0,132.0,4.3,68.0,0.0
2025-08-04 17:10:00,24.2,7.0,18.3,169.0,6.7,70.0,
2025-08-04 17:20:00,23.6,7.0,18.3,196.0,3.9,72.0,
2025-08-04 17:30:00,23.1,7.0,18.0,252.0,2.9,73.0,
2025-08-04 17:40:00,22.9,7.0,18.0,230.0,2.0,74.0,
2025-08-04 17:50:00,22.4,7.0,17.6,202.0,3.3,74.0,
2025-08-04 18:00:00,21.0,7.0,18.6,223.0,5.3,86.0,0.0
2025-08-04 18:10:00,20.3,7.0,19.0,236.0,5.6,92.0,
2025-08-04 18:20:00,18.2,7.0,17.4,219.0,5.9,95.0,
2025-08-04 18:30:00,18.7,7.0,18.0,197.0,6.2,95.0,
2025-08-04 18:40:00,18.8,7.0,17.9,186.0,3.9,94.0,
2025-08-04 18:50:00,18.4,7.0,17.6,235.0,4.7,95.0,
2025-08-04 19:00:00,18.3,7.0,17.5,232.0,4.6,95.0,8.5
2025-08-04 19:10:00,18.2,7.0,17.8,224.0,4.0,97.0,
2025-08-04 19:20:00,18.3,7.0,17.5,229.0,4.1,95.0,
2025-08-04 19:30:00,18.3,7.0,17.7,225.0,2.6,97.0,
2025-08-04 19:40:00,18.4,7.0,17.5,190.0,1.9,95.0,
2025-08-04 19:50:00,19.2,7.0,18.0,155.0,2.0,93.0,
2025-08-04 20:00:00,19.5,7.0,18.0,91.0,2.7,91.0,1.2
2025-08-04 20:10:00,19.5,7.0,17.6,69.0,3.6,89.0,
2025-08-04 20:20:00,19.6,5.0,17.4,72.0,2.7,87.0,
2025-08-04 20:30:00,19.2,5.0,17.9,112.0,1.6,92.0,
2025-08-04 20:40:00,19.1,3.0,18.3,131.0,2.1,95.0,
2025-08-04 20:50:00,19.5,5.0,18.4,126.0,4.8,94.0,
2025-08-04 21:00:00,19.5,5.0,17.6,150.0,8.5,89.0,0.0
2025-08-04 21:10:00,19.3,7.0,17.8,144.0,6.3,91.0,
2025-08-04 21:20:00,19.5,7.0,17.9,158.0,4.7,90.0,
2025-08-04 21:30:00,19.6,7.0,17.7,160.0,4.2,89.0,
2025-08-04 21:40:00,19.7,7.0,17.4,159.0,4.7,86.0,
2025-08-04 21:50:00,19.8,7.0,17.0,156.0,4.0,84.0,
2025-08-04 22:00:00,19.9,7.0,16.3,153.0,2.9,80.0,0.0
2025-08-04 22:10:00,19.9,7.0,16.7,123.0,2.0,82.0,
2025-08-04 22:20:00,19.8,7.0,16.5,122.0,2.7,81.0,
2025-08-04 22:30:00,19.5,7.0,17.1,124.0,2.2,86.0,
2025-08-04 22:40:00,19.4,7.0,17.7,108.0,2.1,90.0,
2025-08-04 22:50:00,19.7,7.0,17.4,109.0,1.4,87.0,
2025-08-04 23:00:00,19.4,7.0,17.3,108.0,2.1,88.0,0.0
2025-08-04 23:10:00,19.2,7.0,17.8,111.0,2.3,91.0,
2025-08-04 23:20:00,18.8,3.0,17.8,104.0,4.1,94.0,
2025-08-04 23:30:00,19.2,3.0,17.0,128.0,5.3,87.0,
2025-08-04 23:40:00,19.4,3.0,17.1,130.0,4.2,87.0,
2025-08-04 23:50:00,19.2,5.0,17.3,136.0,3.5,89.0,
