Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-09-04 12:40:00,17.6,0.0,13.1,258.0,2.8,75.0,
2025-09-04 12:50:00,18.0,0.0,14.0,231.0,2.6,78.0,
2025-09-04 13:00:00,18.0,0.0,13.7,234.0,2.4,76.0,0.0
2025-09-04 13:10:00,18.1,0.0,13.4,222.0,3.0,74.0,
2025-09-04 13:20:00,18.0,0.0,13.5,251.0,3.4,75.0,
2025-09-04 13:30:00,18.3,0.0,14.0,218.0,3.3,76.0,
2025-09-04 13:40:00,18.2,0.0,13.9,225.0,3.4,76.0,
2025-09-04 13:50:00,18.4,0.0,13.5,214.0,3.4,73.0,
2025-09-04 14:00:00,18.5,0.0,13.9,211.0,2.6,75.0,0.0
2025-09-04 14:10:00,18.6,0.0,13.6,207.0,2.8,73.0,
2025-09-04 14:20:00,18.6,0.0,13.8,218.0,2.2,73.0,
2025-09-04 14:30:00,18.5,0.0,13.7,188.0,1.9,74.0,
2025-09-04 14:40:00,18.6,0.0,14.2,176.0,2.7,76.0,
2025-09-04 14:50:00,18.2,0.0,13.3,171.0,2.3,73.0,
2025-09-04 15:00:00,18.6,0.0,13.5,215.0,2.0,72.0,0.0
2025-09-04 15:10:00,19.0,0.0,13.7,220.0,2.8,71.0,
2025-09-04 15:20:00,19.3,0.0,14.0,223.0,2.7,72.0,
2025-09-04 15:30:00,19.4,0.0,14.1,229.0,2.7,71.0,
2025-09-04 15:40:00,19.2,0.0,13.8,214.0,2.2,71.0,
2025-09-04 15:50:00,19.1,0.0,14.1,201.0,2.0,73.0,
2025-09-04 16:00:00,19.2,0.0,13.8,212.0,2.1,71.0,0.0
2025-09-04 16:10:00,19.3,0.0,14.3,194.0,1.8,73.0,
2025-09-04 16:20:00,19.3,0.0,14.0,166.0,2.8,72.0,
2025-09-04 16:30:00,18.2,0.0,14.0,154.0,3.5,77.0,
2025-09-04 16:40:00,17.6,0.0,13.3,155.0,4.2,76.0,
2025-09-04 16:50:00,17.9,0.0,13.5,165.0,3.5,75.0,
2025-09-04 17:00:00,18.0,0.0,13.5,156.0,2.4,75.0,0.0
2025-09-04 17:10:00,17.9,0.0,13.8,161.0,2.9,77.0,
2025-09-04 17:20:00,17.8,0.0,13.6,168.0,2.4,76.0,
2025-09-04 17:30:00,18.0,0.0,13.6,141.0,2.5,76.0,
2025-09-04 17:40:00,17.9,0.0,13.8,145.0,2.5,77.0,
2025-09-04 17:50:00,18.0,0.0,13.6,145.0,2.7,76.0,
2025-09-04 18:00:00,17.3,0.0,13.4,148.0,2.4,78.0,0.0
2025-09-04 18:10:00,17.3,0.0,13.7,180.0,1.9,79.0,
2025-09-04 18:20:00,17.6,0.0,13.7,182.0,2.0,78.0,
2025-09-04 18:30:00,18.3,0.0,14.0,189.0,1.5,76.0,
2025-09-04 18:40:00,18.1,0.0,13.6,163.0,1.6,75.0,
2025-09-04 18:50:00,16.9,0.0,13.7,166.0,2.2,82.0,
2025-09-04 19:00:00,16.5,0.0,13.9,147.0,2.6,84.0,0.0
2025-09-04 19:10:00,16.1,0.0,13.6,155.0,2.7,86.0,
2025-09-04 19:20:00,15.8,0.0,13.5,146.0,1.8,86.0,
2025-09-04 19:30:00,15.6,0.0,13.6,145.0,1.7,88.0,
2025-09-04 19:40:00,15.5,0.0,13.6,142.0,1.6,89.0,
2025-09-04 19:50:00,15.4,0.0,13.6,145.0,1.9,89.0,
2025-09-04 20:00:00,15.2,0.0,13.6,155.0,1.6,91.0,
2025-09-04 20:10:00,14.8,0.0,13.5,176.0,1.3,92.0,
2025-09-04 20:20:00,14.6,0.0,13.5,185.0,1.2,93.0,
2025-09-04 20:30:00,14.7,0.0,13.7,171.0,1.4,94.0,
2025-09-04 20:40:00,14.6,0.0,13.7,157.0,1.5,94.0,
2025-09-04 20:50:00,14.7,0.0,13.8,158.0,1.8,94.0,
2025-09-04 21:00:00,14.5,0.0,13.7,160.0,2.1,95.0,0.0
2025-09-04 21:10:00,14.6,0.0,13.9,159.0,2.3,95.0,
2025-09-04 21:20:00,14.5,0.0,13.8,163.0,2.2,96.0,
2025-09-04 21:30:00,14.5,0.0,13.9,148.0,2.1,96.0,
2025-09-04 21:40:00,14.5,0.0,13.9,143.0,2.4,97.0,
2025-09-04 21:50:00,14.4,0.0,13.9,147.0,2.2,97.0,
2025-09-04 22:00:00,14.2,0.0,13.7,128.0,1.4,97.0,0.0
2025-09-04 22:10:00,14.3,0.0,13.9,127.0,1.6,97.0,
2025-09-04 22:20:00,14.2,0.0,13.7,128.0,2.2,97.0,
2025-09-04 22:30:00,14.2,0.0,13.9,133.0,2.0,98.0,
2025-09-04 22:40:00,14.1,0.0,13.8,145.0,1.7,98.0,
2025-09-04 22:50:00,14.2,0.0,13.9,153.0,1.7,99.0,
2025-09-04 23:00:00,14.2,0.0,14.0,163.0,1.8,99.0,0.0
2025-09-04 23:10:00,14.1,0.0,13.9,170.0,1.6,99.0,
2025-09-04 23:20:00,14.0,0.0,13.8,176.0,1.5,99.0,
2025-09-04 23:30:00,13.9,0.0,13.7,174.0,1.4,99.0,
2025-09-04 23:40:00,14.0,0.0,13.8,127.0,1.2,99.0,
2025-09-04 23:50:00,13.6,0.0,13.4,118.0,1.1,99.0,
