Time,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave outgoing solar radiation (W/m2),Long wave solar radiation  (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2025-06-02 04:32:00,19.2,1.8,13.2,,314.1,,,5.0,0.0
2025-06-02 04:33:00,20.4,2.1,14.2,,319.9,,,0.0,0.1
2025-06-02 04:34:00,21.1,3.0,14.9,,323.3,,,10.0,0.0
2025-06-02 04:35:00,20.8,4.0,15.2,,322.7,,,10.0,0.1
2025-06-02 04:36:00,20.9,5.5,15.4,,320.4,,,0.0,0.0
2025-06-02 04:37:00,21.0,6.5,14.8,,317.2,,,10.0,0.1
2025-06-02 04:38:00,22.1,10.3,15.4,,314.7,,,0.0,0.0
2025-06-02 04:39:00,22.0,18.9,15.7,,312.8,,,5.0,0.0
2025-06-02 04:40:00,22.4,23.5,16.0,,312.4,,,5.0,0.1
2025-06-02 04:41:00,22.8,21.0,16.1,,314.3,,,5.0,0.0
2025-06-02 04:42:00,22.9,17.1,16.4,,318.5,,,10.0,0.1
2025-06-02 04:43:00,23.0,16.6,16.8,,321.9,,,5.0,0.0
2025-06-02 04:44:00,23.1,14.9,16.4,,321.5,,,5.0,0.1
2025-06-02 04:45:00,22.1,12.5,16.3,,317.4,,,0.0,0.0
2025-06-02 04:46:00,22.1,9.8,16.2,,312.4,,,0.0,0.1
2025-06-02 04:47:00,21.7,8.6,16.3,,307.1,,,0.0,0.1
2025-06-02 04:48:00,22.6,12.3,16.7,,302.2,,,5.0,0.1
2025-06-02 04:49:00,23.3,16.7,17.0,,298.7,,,0.0,0.1
2025-06-02 04:50:00,24.7,20.5,17.5,,297.0,,,0.0,0.1
2025-06-02 04:51:00,24.9,22.3,18.5,,297.0,,,0.0,0.1
2025-06-02 04:52:00,25.9,20.3,19.6,,297.4,,,0.0,0.1
2025-06-02 04:53:00,26.4,17.0,20.3,,297.5,,,0.0,0.1
2025-06-02 04:54:00,27.3,14.1,20.9,,297.0,,,0.0,0.1
2025-06-02 04:55:00,28.7,14.4,22.0,,296.6,,,0.0,0.1
2025-06-02 04:56:00,30.1,18.1,23.7,,296.8,,,0.0,0.1
2025-06-02 04:57:00,30.9,25.2,25.8,,297.6,,,0.0,0.1
2025-06-02 04:58:00,31.5,31.9,27.2,,298.2,,,0.0,0.1
2025-06-02 04:59:00,32.5,39.0,29.0,,298.9,,,0.0,0.1
2025-06-02 05:00:00,34.6,46.1,31.0,,300.0,,,0.0,0.1
2025-06-02 05:01:00,35.9,53.5,33.0,,300.8,,,0.0,0.1
2025-06-02 05:02:00,37.4,57.3,35.0,,302.1,,,0.0,0.1
2025-06-02 05:03:00,38.5,59.7,36.8,,303.3,,,0.0,0.1
2025-06-02 05:04:00,41.3,60.8,38.7,,304.4,,,0.0,0.1
2025-06-02 05:05:00,42.3,61.0,40.2,,305.5,,,0.0,0.1
2025-06-02 05:06:00,43.4,68.3,42.3,,306.3,,,0.0,0.1
2025-06-02 05:07:00,46.1,84.8,45.9,,307.5,,,0.0,0.1
2025-06-02 05:08:00,47.6,84.7,47.8,,308.6,,,0.0,0.1
2025-06-02 05:09:00,50.2,70.1,48.6,,309.6,,,0.0,0.1
2025-06-02 05:10:00,51.3,53.9,49.8,,311.0,,,0.0,0.1
2025-06-02 05:11:00,54.8,45.9,51.5,,312.7,,,0.0,0.1
2025-06-02 05:12:00,57.6,58.2,55.9,,314.9,,,0.0,0.1
2025-06-02 05:13:00,61.4,70.8,60.3,,316.1,,,0.0,0.1
2025-06-02 05:14:00,63.6,96.2,66.5,,317.9,,,0.0,0.1
2025-06-02 05:15:00,67.6,107.4,71.1,,319.4,,,0.0,0.1
2025-06-02 05:16:00,71.9,112.2,75.1,,320.8,,,0.0,0.1
2025-06-02 05:17:00,75.0,117.7,78.8,,322.0,,,0.0,0.1
2025-06-02 05:18:00,76.2,130.0,82.9,,323.5,,,0.0,0.1
2025-06-02 05:19:00,80.3,142.2,86.9,,326.2,,,0.0,0.1
2025-06-02 05:20:00,82.5,145.5,89.7,,329.3,,,0.0,0.1
2025-06-02 05:21:00,86.0,141.2,91.9,,334.0,,,0.0,0.1
2025-06-02 05:22:00,87.0,140.0,94.1,,338.7,,,0.0,0.1
2025-06-02 05:23:00,88.0,146.3,94.8,,342.1,,,0.0,0.1
2025-06-02 05:24:00,84.5,149.1,93.4,,343.4,,,0.0,0.1
2025-06-02 05:25:00,81.6,144.7,91.1,,345.0,,,0.0,0.1
