Time,Air temperature (degC),Cloud amount (1/8),Dew-point temperature (degC),Wind direction (deg),Wind speed (m/s),Relative humidity (%),Precipitation amount (mm)
2025-10-02 14:00:00,9.8,8.0,6.6,75.0,2.3,80.0,0.0
2025-10-02 14:10:00,10.0,8.0,6.6,80.0,2.5,80.0,
2025-10-02 14:20:00,10.2,8.0,6.8,80.0,2.0,79.0,
2025-10-02 14:30:00,10.4,7.0,6.6,103.0,1.5,77.0,
2025-10-02 14:40:00,10.5,7.0,6.2,106.0,2.8,75.0,
2025-10-02 14:50:00,10.6,7.0,5.6,121.0,3.3,71.0,
2025-10-02 15:00:00,10.5,8.0,5.5,119.0,3.2,71.0,0.0
2025-10-02 15:10:00,10.5,8.0,4.7,118.0,4.2,67.0,
2025-10-02 15:20:00,10.5,8.0,4.4,117.0,3.8,66.0,
2025-10-02 15:30:00,10.6,8.0,4.5,112.0,3.7,66.0,
2025-10-02 15:40:00,10.7,8.0,4.2,114.0,3.5,64.0,
2025-10-02 15:50:00,10.7,8.0,4.0,119.0,3.9,63.0,
2025-10-02 16:00:00,10.8,8.0,4.1,113.0,3.9,64.0,0.0
2025-10-02 16:10:00,10.8,8.0,4.1,120.0,3.3,64.0,
2025-10-02 16:20:00,10.7,7.0,4.1,112.0,3.6,64.0,
2025-10-02 16:30:00,10.7,7.0,4.0,113.0,3.3,63.0,
2025-10-02 16:40:00,10.6,7.0,3.7,106.0,4.4,62.0,
2025-10-02 16:50:00,10.5,8.0,4.0,115.0,3.6,64.0,
2025-10-02 17:00:00,10.3,7.0,3.9,113.0,4.1,64.0,0.0
2025-10-02 17:10:00,10.2,7.0,4.0,109.0,4.3,65.0,
2025-10-02 17:20:00,10.0,7.0,3.9,113.0,3.7,66.0,
2025-10-02 17:30:00,9.8,7.0,4.0,105.0,3.4,67.0,
2025-10-02 17:40:00,9.7,7.0,3.8,106.0,3.5,67.0,
2025-10-02 17:50:00,9.5,5.0,3.6,106.0,3.8,67.0,
2025-10-02 18:00:00,9.4,1.0,3.8,114.0,4.2,68.0,0.0
2025-10-02 18:10:00,9.4,3.0,3.9,113.0,3.4,68.0,
2025-10-02 18:20:00,9.5,5.0,3.9,103.0,3.1,68.0,
2025-10-02 18:30:00,9.5,7.0,4.0,103.0,3.7,68.0,
2025-10-02 18:40:00,9.5,7.0,3.8,94.0,2.8,68.0,
2025-10-02 18:50:00,9.5,7.0,3.9,106.0,3.1,68.0,
2025-10-02 19:00:00,9.5,7.0,3.9,93.0,2.3,68.0,0.0
2025-10-02 19:10:00,9.3,8.0,4.3,103.0,2.6,71.0,
2025-10-02 19:20:00,9.2,8.0,4.1,100.0,2.4,71.0,
2025-10-02 19:30:00,9.2,8.0,3.8,97.0,2.5,69.0,
2025-10-02 19:40:00,9.3,8.0,4.0,97.0,2.9,70.0,
2025-10-02 19:50:00,9.2,8.0,3.9,94.0,2.3,69.0,
2025-10-02 20:00:00,9.1,8.0,4.0,101.0,2.6,71.0,0.0
2025-10-02 20:10:00,9.1,8.0,4.1,93.0,2.0,71.0,
2025-10-02 20:20:00,9.1,8.0,3.8,74.0,2.0,69.0,
2025-10-02 20:30:00,8.9,8.0,3.8,52.0,2.0,70.0,
2025-10-02 20:40:00,8.8,8.0,3.8,53.0,2.5,71.0,
2025-10-02 20:50:00,8.6,7.0,3.8,58.0,2.4,71.0,
2025-10-02 21:00:00,8.4,7.0,4.1,58.0,2.2,75.0,0.0
2025-10-02 21:10:00,7.7,7.0,4.4,52.0,2.2,79.0,
2025-10-02 21:20:00,7.2,5.0,4.4,55.0,1.8,82.0,
2025-10-02 21:30:00,6.9,3.0,4.1,55.0,1.9,83.0,
2025-10-02 21:40:00,7.5,1.0,4.2,35.0,2.5,79.0,
2025-10-02 21:50:00,7.3,1.0,4.0,30.0,3.2,79.0,
2025-10-02 22:00:00,6.9,0.0,4.0,34.0,3.1,82.0,0.0
2025-10-02 22:10:00,6.7,0.0,3.9,37.0,3.1,82.0,
2025-10-02 22:20:00,5.9,0.0,3.9,39.0,2.4,87.0,
2025-10-02 22:30:00,5.2,0.0,3.8,39.0,2.2,91.0,
2025-10-02 22:40:00,5.3,0.0,4.0,43.0,2.5,91.0,
2025-10-02 22:50:00,5.2,0.0,3.8,40.0,2.6,91.0,
2025-10-02 23:00:00,5.3,0.0,3.7,39.0,2.5,90.0,0.0
2025-10-02 23:10:00,5.0,0.0,3.7,40.0,2.8,91.0,
2025-10-02 23:20:00,4.7,0.0,3.5,40.0,2.9,92.0,
2025-10-02 23:30:00,4.1,0.0,3.3,41.0,2.6,95.0,
2025-10-02 23:40:00,4.0,0.0,3.3,41.0,2.3,96.0,
2025-10-02 23:50:00,3.8,0.0,3.2,40.0,2.5,96.0,
